# {"coordinate_unit":"bohr","format":"chemblender_grid_sample","grid_id":"9f539ed5-4473-42ac-ad09-c37c648f501a","grid_origin":[-6.130000114440918,-5.869999885559082,-6.070000171661377],"grid_revision":"ac799fc1e2c9555bb062d6910905bc6eb1f8c0e8363b58d2c6039a3f6dbcab1e","grid_shape":[45,45,45],"grid_step_vectors":[[0.2800000011920929,0.0,0.0],[0.0,0.2800000011920929,0.0],[0.0,0.0,0.2800000011920929]],"kind":"plane","provenance_ids":["9a43ce0f-c6fb-4ed7-a8c3-7d6072f169ab"],"sampling":{"counts":[97,97],"dataset_index":0,"origin":[-4.5,0.13,-4.5],"u_vector":[9.0,0.0,0.0],"v_vector":[0.0,0.0,9.0]},"semantic_role":"electrostatic_potential","source_calculation":null,"structure_id":"9a20aa19-f6e3-41a3-9c23-0fc2f631990b","value_unit":"hartree_per_elementary_charge","version":1}
x,y,z,distance,value,valid_mask,coordinate_unit,value_unit
-1.6875,0.13,0.46874999999999911,,-0.019840645277963701,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,0.5625,,-0.014259477591966926,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,0.65625,,-0.0087622736162317333,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,0.74999999999999911,,-0.0044405327581662941,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,0.84375,,-0.00011879190010080838,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,0.9375,,0.0041811637994959763,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,1.0312499999999991,,0.0082305953273085486,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,1.125,,0.012280026855121166,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,1.21875,,0.016323578769248441,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,1.3124999999999991,,0.020310015448865893,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,1.40625,,0.02429645212848347,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,1.5,,0.028215231639363996,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,1.5937499999999991,,0.031567391208643727,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,1.6875,,0.034919550777923566,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,1.78125,,0.038113525017672616,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,1.8749999999999991,,0.040147489710520602,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,1.96875,,0.04218145440336863,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,2.0625,,0.044013532000950172,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,2.1562499999999991,,0.044533360085221567,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,2.25,,0.045053188169492962,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,2.34375,,0.045400788483870649,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,2.4374999999999991,,0.044746347924790562,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,2.53125,,0.044091907365710489,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,2.625,,0.043335326315928929,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,2.7187499999999991,,0.042042513422824612,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,2.8125,,0.040749700529720309,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,2.90625,,0.039421714279740255,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,2.9999999999999991,,0.037925979841149642,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,3.09375,,0.036430245402559062,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,3.1875,,0.03494327923386592,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,3.2812499999999991,,0.033494517314553773,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,3.375,,0.032045755395241654,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,3.46875,,0.030627655300303688,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,3.5625,,0.029332201430685323,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,3.65625,,0.028036747561066992,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,3.75,,0.026779610285069307,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,3.84375,,0.025663764281152295,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,3.9375,,0.024547918277235257,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,4.03125,,0.023470576583447936,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,4.125,,0.022524601506799212,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,4.21875,,0.02157862643015046,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,4.3125,,0.020668031224146746,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,4.40625,,0.019869471439478811,1,bohr,hartree_per_elementary_charge
-1.6875,0.13,4.5,,0.019070911654810861,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-4.5,,-0.02153703293909132,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-4.40625,,-0.022404465086915262,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-4.3125,,-0.023408132280631828,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-4.21875,,-0.024440364537376556,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-4.125,,-0.02547259679412129,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-4.03125,,-0.02667681478032977,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-3.9375,,-0.02791379152849071,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-3.84375,,-0.029150768276651643,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-3.75,,-0.030606078724950823,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-3.65625,,-0.032098914759447608,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-3.5625,,-0.033591750793944386,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-3.46875,,-0.035362646791702215,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-3.375,,-0.037176320609860321,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-3.28125,,-0.038989994428018426,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-3.1875,,-0.041156686106264433,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-3.09375,,-0.043371515806876128,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-3,,-0.045586345507487802,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-2.90625,,-0.048241667711971442,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-2.8125,,-0.050949585102848839,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-2.71875,,-0.053657502493726243,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-2.625,,-0.056890518188678546,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-2.53125,,-0.060177587048660788,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-2.4375,,-0.063464655908643045,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-2.34375,,-0.067316571175347242,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-2.25,,-0.071217602409257147,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-2.1562500000000004,,-0.07511863364316701,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-2.0625,,-0.079492632156923454,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-1.96875,,-0.083900413150302486,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-1.8750000000000004,,-0.088308194143681518,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-1.78125,,-0.092818625059290422,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-1.6875,,-0.097334838881224434,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-1.5937500000000004,,-0.10185105270315847,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-1.5,,-0.10562538219236033,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-1.40625,,-0.1093688011445777,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-1.3125000000000004,,-0.11311222009679506,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-1.21875,,-0.11466317045315046,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-1.125,,-0.11615405691399129,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-1.0312500000000004,,-0.11764494337483215,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-0.9375,,-0.11516280889587668,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-0.84375,,-0.11262699148341958,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-0.75000000000000044,,-0.11009116619921989,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-0.65625,,-0.10260287657822041,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-0.5625,,-0.095114586957220887,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-0.46875,,-0.087579446395195326,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-0.375,,-0.076577751677127312,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-0.28125,,-0.065576056959059159,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-0.1875,,-0.054578346673242607,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,-0.09375,,-0.04372605940171357,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,0,,-0.032873772130184525,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,0.09375,,-0.022151723080342037,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,0.18749999999999911,,-0.014555265080943699,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,0.28125,,-0.0069588070815452133,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,0.375,,0.00045613010940423021,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,0.46874999999999911,,0.0046491711343642893,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,0.5625,,0.0088422121593243926,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,0.65625,,0.012941476119381573,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,0.74999999999999911,,0.015727893365861046,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,0.84375,,0.018514310612340556,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,0.9375,,0.021329448114300112,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,1.0312499999999991,,0.024474861764028105,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,1.125,,0.02762027541375614,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,1.21875,,0.030819773605843283,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,1.3124999999999991,,0.034544655179476851,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,1.40625,,0.038269536753110539,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,1.5,,0.041946074277925058,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,1.5937499999999991,,0.045217736715147283,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,1.6875,,0.048489399152369633,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,1.78125,,0.051572851263752349,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,1.8749999999999991,,0.053276113597442401,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,1.96875,,0.05497937593113246,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,2.0625,,0.056437209421558415,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,2.1562499999999991,,0.056299775618151013,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,2.25,,0.056162341814743617,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,2.34375,,0.05583323871641073,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,2.4374999999999991,,0.054388981727269796,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,2.53125,,0.052944724738128855,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,2.625,,0.051409490324339363,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,2.7187499999999991,,0.049396629537453371,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,2.8125,,0.047383768750567393,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,2.90625,,0.045363083350885083,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,2.9999999999999991,,0.043305080937992915,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,3.09375,,0.041247078525100775,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,3.1875,,0.039227119711638211,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,3.2812499999999991,,0.037372920754676235,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,3.375,,0.035518721797714314,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,3.46875,,0.03371967866679515,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,3.5625,,0.032141256911368418,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,3.65625,,0.030562835155941728,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,3.75,,0.029041188911345519,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,3.84375,,0.027728900633892484,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,3.9375,,0.026416612356439429,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,4.03125,,0.025156170852897754,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,4.125,,0.024072616956882134,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,4.21875,,0.022989063060866489,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,4.3125,,0.021950423985731805,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,4.40625,,0.021054014115788614,1,bohr,hartree_per_elementary_charge
-1.5937500000000004,0.13,4.5,,0.020157604245845409,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-4.5,,-0.021411154789690384,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-4.40625,,-0.022281049465665774,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-4.3125,,-0.023290048313454936,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-4.21875,,-0.024328213807823976,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-4.125,,-0.025366379302193022,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-4.03125,,-0.026581145328147527,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-3.9375,,-0.027829549114589035,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-3.84375,,-0.029077952901030546,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-3.75,,-0.030552046892534046,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-3.65625,,-0.032064930852048194,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-3.5625,,-0.033577814811562336,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-3.46875,,-0.035380349986778525,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-3.375,,-0.03722744622551033,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-3.28125,,-0.039074542464242148,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-3.1875,,-0.041292476972308402,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-3.09375,,-0.043560979519336844,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-3,,-0.045829482066365265,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-2.90625,,-0.04856448112322901,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-2.8125,,-0.051355180267315954,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-2.71875,,-0.054145879411402878,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-2.625,,-0.057495845073320097,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-2.53125,,-0.060903381146623928,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-2.4375,,-0.064310917219927766,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-2.34375,,-0.068318888181539347,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-2.25,,-0.072379069690889752,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-2.1562500000000004,,-0.076439251200240144,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-2.0625,,-0.080985879295341637,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-1.96875,,-0.085567252652051826,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-1.8750000000000004,,-0.090148626008762001,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-1.78125,,-0.094763708789473405,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-1.6875,,-0.099380690630963789,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-1.5937500000000004,,-0.1039976724724542,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-1.5,,-0.107592341787662,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-1.40625,,-0.1111444165530738,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-1.3125000000000004,,-0.11469649131848562,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-1.21875,,-0.11535685730162983,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-1.125,,-0.11593800331579274,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-1.0312500000000004,,-0.11651914932995563,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-0.9375,,-0.1118740072416566,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-0.84375,,-0.10715824823970009,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-0.75000000000000044,,-0.10244247910962301,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-0.65625,,-0.091354657662833502,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-0.5625,,-0.080266836216043899,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-0.46875,,-0.069127161725981712,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-0.375,,-0.054150821872886272,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-0.28125,,-0.039174482019790659,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-0.1875,,-0.024245591222483029,1,bohr,hartree_per_elementary_charge
-1.5,0.13,-0.09375,,-0.011048486607557953,1,bohr,hartree_per_elementary_charge
-1.5,0.13,0,,0.0021486180073671266,1,bohr,hartree_per_elementary_charge
-1.5,0.13,0.09375,,0.015105412429334377,1,bohr,hartree_per_elementary_charge
-1.5,0.13,0.18749999999999911,,0.022294995208567321,1,bohr,hartree_per_elementary_charge
-1.5,0.13,0.28125,,0.029484577987800416,1,bohr,hartree_per_elementary_charge
-1.5,0.13,0.375,,0.036394077338156902,1,bohr,hartree_per_elementary_charge
-1.5,0.13,0.46874999999999911,,0.038332247322115723,1,bohr,hartree_per_elementary_charge
-1.5,0.13,0.5625,,0.040270417306074557,1,bohr,hartree_per_elementary_charge
-1.5,0.13,0.65625,,0.042109399305131738,1,bohr,hartree_per_elementary_charge
-1.5,0.13,0.74999999999999911,,0.042559783568278498,1,bohr,hartree_per_elementary_charge
-1.5,0.13,0.84375,,0.04301016783142525,1,bohr,hartree_per_elementary_charge
-1.5,0.13,0.9375,,0.043567728084080999,1,bohr,hartree_per_elementary_charge
-1.5,0.13,1.0312499999999991,,0.045357786876761633,1,bohr,hartree_per_elementary_charge
-1.5,0.13,1.125,,0.047147845669442287,1,bohr,hartree_per_elementary_charge
-1.5,0.13,1.21875,,0.049080263361897837,1,bohr,hartree_per_elementary_charge
-1.5,0.13,1.3124999999999991,,0.052395571560486603,1,bohr,hartree_per_elementary_charge
-1.5,0.13,1.40625,,0.055710879759075488,1,bohr,hartree_per_elementary_charge
-1.5,0.13,1.5,,0.059007194992577602,1,bohr,hartree_per_elementary_charge
-1.5,0.13,1.5937499999999991,,0.062144446626919744,1,bohr,hartree_per_elementary_charge
-1.5,0.13,1.6875,,0.065281698261261983,1,bohr,hartree_per_elementary_charge
-1.5,0.13,1.78125,,0.068191580300051458,1,bohr,hartree_per_elementary_charge
-1.5,0.13,1.8749999999999991,,0.069434108594352589,1,bohr,hartree_per_elementary_charge
-1.5,0.13,1.96875,,0.070676636888653721,1,bohr,hartree_per_elementary_charge
-1.5,0.13,2.0625,,0.071617657000255436,1,bohr,hartree_per_elementary_charge
-1.5,0.13,2.1562499999999991,,0.070598898724416589,1,bohr,hartree_per_elementary_charge
-1.5,0.13,2.25,,0.069580140448577757,1,bohr,hartree_per_elementary_charge
-1.5,0.13,2.34375,,0.068348114143756106,1,bohr,hartree_per_elementary_charge
-1.5,0.13,2.4374999999999991,,0.06587527004181358,1,bohr,hartree_per_elementary_charge
-1.5,0.13,2.53125,,0.063402425939871096,1,bohr,hartree_per_elementary_charge
-1.5,0.13,2.625,,0.060857841070890546,1,bohr,hartree_per_elementary_charge
-1.5,0.13,2.7187499999999991,,0.057936621201568915,1,bohr,hartree_per_elementary_charge
-1.5,0.13,2.8125,,0.055015401332247311,1,bohr,hartree_per_elementary_charge
-1.5,0.13,2.90625,,0.05212497076064055,1,bohr,hartree_per_elementary_charge
-1.5,0.13,2.9999999999999991,,0.049381379995609473,1,bohr,hartree_per_elementary_charge
-1.5,0.13,3.09375,,0.046637789230578444,1,bohr,hartree_per_elementary_charge
-1.5,0.13,3.1875,,0.043971019990349261,1,bohr,hartree_per_elementary_charge
-1.5,0.13,3.2812499999999991,,0.041638969996412284,1,bohr,hartree_per_elementary_charge
-1.5,0.13,3.375,,0.039306920002475342,1,bohr,hartree_per_elementary_charge
-1.5,0.13,3.46875,,0.03706096873929178,1,bohr,hartree_per_elementary_charge
-1.5,0.13,3.5625,,0.035159409388437292,1,bohr,hartree_per_elementary_charge
-1.5,0.13,3.65625,,0.033257850037582852,1,bohr,hartree_per_elementary_charge
-1.5,0.13,3.75,,0.031435451201221556,1,bohr,hartree_per_elementary_charge
-1.5,0.13,3.84375,,0.029904954351295449,1,bohr,hartree_per_elementary_charge
-1.5,0.13,3.9375,,0.028374457501369316,1,bohr,hartree_per_elementary_charge
-1.5,0.13,4.03125,,0.026911423803666869,1,bohr,hartree_per_elementary_charge
-1.5,0.13,4.125,,0.025678556704438089,1,bohr,hartree_per_elementary_charge
-1.5,0.13,4.21875,,0.024445689605209282,1,bohr,hartree_per_elementary_charge
